Patv,Wspd,Ndir,Pab1,Pab2,Pab3,Target
706.93,7.13,79.59,1,1,1,706.93
617.91,6.68,76.41,1,1,1,617.91
541.96,6.54,71.85,1,1,1,541.96
520.51,6.11,81.04,1,1,1,520.51
546.65,6.24,75.21,0.99,0.99,0.99,546.65
257.26,5.37,85.87,1.13,1.13,1.13,257.26
0,5.82,57.04,1.9,1.9,1.9,0
76.66,4.55,80.02,1.44,1.44,1.44,76.66
232.33,4.32,72.84,0.99,0.99,0.99,232.33
204.51,4.11,80.75,0.99,0.99,0.99,204.51
275.12,4.78,92.17,0.99,0.99,0.99,275.12
317.8,4.87,90.35,0.99,0.99,0.99,317.8
280.93,4.74,86.64,0.99,0.99,0.99,280.93
163.86,3.6,88.2,0.99,0.99,0.99,163.86
325.53,5.38,91.32,0.99,0.99,0.99,325.53
80.65,2.69,84.23,0.99,0.99,0.99,80.65
24.65,2.29,92.79,1.02,1.02,1.02,24.65
27.83,2.16,92,1.01,1.01,1.01,27.83
85.35,2.71,89.26,1,1,1,85.35
46.37,2.12,98.72,1,1,1,46.37
89.95,3.05,87.44,1,1,1,89.95
137.78,3.44,94.14,0.99,0.99,0.99,137.78
89.01,2.98,121.48,0.99,0.99,0.99,89.01
-3.81,3.41,109.36,1.56,1.56,1.56,-3.81
-0.06,2.97,102.42,1.62,1.62,1.62,-0.06
-0.3,1.92,124.87,1.79,1.79,1.79,-0.3
-0.3,0.75,124.05,1.9,1.9,1.9,-0.3
-0.3,1.26,124.05,1.9,1.9,1.9,-0.3
-0.3,1.62,124.05,1.9,1.9,1.9,-0.3
-0.3,1.04,124.05,1.9,1.9,1.9,-0.3
-0.3,1.26,124.05,1.9,1.9,1.9,-0.3
-0.3,2.61,124.05,1.9,1.9,1.9,-0.3
-0.3,2.78,61.53,1.88,1.88,1.88,-0.3
-0.3,2.76,29.29,1.9,1.9,1.9,-0.3
-0.3,2.25,29.29,1.9,1.9,1.9,-0.3
-0.3,2.32,29.29,1.9,1.9,1.9,-0.3
-0.3,2.01,29.29,1.9,1.9,1.9,-0.3
-0.3,2.36,29.29,1.9,1.9,1.9,-0.3
-0.3,1.66,29.29,1.9,1.9,1.9,-0.3
-0.3,1.15,29.29,1.9,1.9,1.9,-0.3
-0.3,1.33,29.29,1.9,1.9,1.9,-0.3
-0.3,0.63,29.29,1.9,1.9,1.9,-0.3
-0.3,2.38,29.29,1.9,1.9,1.9,-0.3
-0.3,2.36,29.29,1.9,1.9,1.9,-0.3
-0.3,2.5,29.29,1.9,1.9,1.9,-0.3
-0.3,2.1,29.29,1.9,1.9,1.9,-0.3
-0.3,2.33,29.29,1.9,1.9,1.9,-0.3
-0.3,2.95,29.29,1.9,1.9,1.9,-0.3
-0.3,3.05,31.08,1.9,1.9,1.9,-0.3
-0.3,2.43,107.45,1.86,1.86,1.86,-0.3
-0.3,2.48,111.58,1.9,1.9,1.9,-0.3
-0.3,1.73,111.58,1.9,1.9,1.9,-0.3
-0.3,1.52,111.58,1.9,1.9,1.9,-0.3
-0.3,1.67,111.58,1.9,1.9,1.9,-0.3
-0.3,1.58,111.58,1.9,1.9,1.9,-0.3
-0.3,1.19,111.58,1.9,1.9,1.9,-0.3
-0.3,0.7,111.58,1.9,1.9,1.9,-0.3
-0.3,0.87,111.58,1.9,1.9,1.9,-0.3
-0.3,2.98,111.58,1.9,1.9,1.9,-0.3
-0.3,1.93,111.58,1.9,1.9,1.9,-0.3
-0.3,1.02,111.58,1.9,1.9,1.9,-0.3
-0.3,0.84,111.58,1.9,1.9,1.9,-0.3
-0.3,0.99,111.58,1.9,1.9,1.9,-0.3
-0.3,1.43,111.58,1.9,1.9,1.9,-0.3
-0.3,2.21,111.58,1.9,1.9,1.9,-0.3
-0.3,2.71,111.58,1.9,1.9,1.9,-0.3
-0.3,4.07,75.81,1.9,1.9,1.9,-0.3
39.89,2.93,-44.73,1.3,1.3,1.3,39.89
245.84,4.53,-27.22,0.99,0.99,0.99,245.84
696.67,7.38,-1.7,1,1,1,696.67
1221.57,9.93,-2,1,1,1,1221.57
1199.49,9.99,-6.61,1,1,1,1199.49
1042.48,9.02,-6.61,1,1,1,1042.48
899.28,8.44,-0.07,1,1,1,899.28
975.32,8.68,0.97,1,1,1,975.32
1046.77,8.94,0.98,1,1,1,1046.77
1106.08,9.39,3.44,1,1,1,1106.08
999.87,8.97,8.58,1,1,1,999.87
982.51,8.96,4.39,1,1,1,982.51
810.75,8.05,0.98,1,1,1,810.75
749.43,7.97,6.29,1,1,1,749.43
642.07,7.26,0.96,1,1,1,642.07
664.36,7.45,3.8,1,1,1,664.36
940.96,8.81,8.58,1,1,1,940.96
1076.1,9.28,8.58,1,1,1,1076.1
830.34,8,8.58,1,1,1,830.34
729.24,7.77,8.58,1,1,1,729.24
610.37,7.31,8.58,1,1,1,610.37
484.74,6.57,8.58,1,1,1,484.74
439.24,6.42,8.58,1,1,1,439.24
421.83,6.28,8.58,1,1,1,421.83
95.78,2.69,37.89,1.42,1.42,1.42,95.78
-0.3,1.38,73.42,1.9,1.9,1.9,-0.3
-0.3,1.43,73.42,1.9,1.9,1.9,-0.3
-0.3,1.45,73.42,1.9,1.9,1.9,-0.3
-0.3,1.21,73.42,1.9,1.9,1.9,-0.3
-0.3,1.22,73.42,1.9,1.9,1.9,-0.3
-0.3,0.81,73.42,1.9,1.9,1.9,-0.3
-0.3,0.64,73.42,1.9,1.9,1.9,-0.3
-0.3,0.63,73.42,1.9,1.9,1.9,-0.3
-0.3,0.32,73.42,1.9,1.9,1.9,-0.3
-0.3,1.14,73.42,1.9,1.9,1.9,-0.3
-0.3,1.65,73.42,1.9,1.9,1.9,-0.3
-0.3,1.74,73.42,1.9,1.9,1.9,-0.3
-0.3,2.01,73.42,1.9,1.9,1.9,-0.3
-0.3,1.6,73.42,1.9,1.9,1.9,-0.3
-0.3,3.05,73.33,1.9,1.9,1.9,-0.3
285.56,5.9,54.2,1.15,1.15,1.15,285.56
416.65,6.15,56.37,1,1,1,416.65
149.8,3.68,60.89,0.99,0.99,0.99,149.8
158.06,4.08,35.17,0.99,0.99,0.99,158.06
57.66,2.26,23.75,0.99,0.99,0.99,57.66
89.6,2.81,27.94,0.99,0.99,0.99,89.6
161.94,3.96,31.85,0.99,0.99,0.99,161.94
115.06,3.32,36.75,0.99,0.99,0.99,115.06
92,3.13,52.14,0.99,0.99,0.99,92
105.81,3.23,48.54,0.99,0.99,0.99,105.81
248.25,4.78,49.98,0.99,0.99,0.99,248.25
193.45,3.75,57.15,0.99,0.99,0.99,193.45
161.91,4.2,57.15,0.99,0.99,0.99,161.91
165.07,3.96,57.15,0.99,0.99,0.99,165.07
259.08,4.68,57.15,0.99,0.99,0.99,259.08
362.08,5.51,57.15,0.99,0.99,0.99,362.08
289.31,5,44.5,0.99,0.99,0.99,289.31
346.48,5.43,31.19,0.99,0.99,0.99,346.48
455.69,6.14,38.59,1,1,1,455.69
421.55,5.84,48.54,0.99,0.99,0.99,421.55
359.27,5.43,35.97,0.99,0.99,0.99,359.27
278.19,4.91,27.2,0.99,0.99,0.99,278.19
207.03,4.16,25.79,0.99,0.99,0.99,207.03
222.58,4.19,30.27,0.99,0.99,0.99,222.58
289.97,4.8,49.72,0.99,0.99,0.99,289.97
244.39,4.57,56.88,0.99,0.99,0.99,244.39
176.74,3.94,59.57,0.99,0.99,0.99,176.74
235.49,4.15,76.99,0.99,0.99,0.99,235.49
254.89,4.5,65.06,0.99,0.99,0.99,254.89
295.09,4.73,64.04,0.99,0.99,0.99,295.09
196.29,3.76,65.39,0.99,0.99,0.99,196.29
190.47,3.82,81.27,0.99,0.99,0.99,190.47
161.62,3.7,75.78,0.99,0.99,0.99,161.62
86.46,2.87,83.02,0.99,0.99,0.99,86.46
137.66,3.34,89.93,0.99,0.99,0.99,137.66
61.96,2.4,81.03,0.99,0.99,0.99,61.96
10.65,1.72,66.39,1.08,1.08,1.08,10.65
-0.3,1.18,60.74,1.9,1.9,1.9,-0.3
-0.3,1.44,60.74,1.9,1.9,1.9,-0.3
-0.3,2.46,60.74,1.9,1.9,1.9,-0.3
-0.3,1.26,60.74,1.9,1.9,1.9,-0.3
-0.3,2.35,60.74,1.9,1.9,1.9,-0.3
-0.3,1.25,60.74,1.9,1.9,1.9,-0.3
-0.3,1.56,60.74,1.9,1.9,1.9,-0.3
-0.3,2.2,60.74,1.9,1.9,1.9,-0.3
-0.3,1.03,60.74,1.9,1.9,1.9,-0.3
-0.3,2.72,60.74,1.9,1.9,1.9,-0.3
-0.3,1.71,60.74,1.9,1.9,1.9,-0.3
-0.3,4.31,86.82,1.9,1.9,1.9,-0.3
15.96,2.95,196.35,1.31,1.31,1.31,15.96
59.7,2.7,165.24,1,1,1,59.7
27.63,1.98,130.84,1,1,1,27.63
226.28,4.03,169.72,0.99,0.99,0.99,226.28
193.88,3.76,203.22,0.99,0.99,0.99,193.88
83.81,4.31,264.34,1.21,1.21,1.21,83.81
232.46,4.2,236.66,0.99,0.99,0.99,232.46
350.53,4.9,247.22,0.99,0.99,0.99,350.53
326.72,4.95,260.49,0.99,0.99,0.99,326.72
195.95,3.39,255.59,1,1,1,195.95
622.8,6.91,250.18,1,1,1,622.8
515.66,6.16,240.92,1,1,1,515.66
271.59,4.66,255.34,0.99,0.99,0.99,271.59
121.8,3.1,231.68,0.99,0.99,0.99,121.8
183.15,4.26,230.34,0.99,0.99,0.99,183.15
288.94,4.34,218.09,1,1,1,288.94
170.63,3.65,219.44,0.99,0.99,0.99,170.63
362.77,5.2,256.47,0.99,0.99,0.99,362.77
68.99,2.67,272.68,0.99,0.99,0.99,68.99
487.01,6.05,253.18,0.99,0.99,0.99,487.01
615.7,6.79,243.4,1,1,1,615.7
511.85,6.38,246.01,1,1,1,511.85
346.07,5.32,234.2,0.99,0.99,0.99,346.07
91.95,2.85,228.35,0.99,0.99,0.99,91.95
174.89,3.81,245.02,0.99,0.99,0.99,174.89
108.55,3.2,244.25,0.99,0.99,0.99,108.55
110.58,3.18,239.02,1.01,1.01,1.01,110.58
158.12,3.61,240.16,0.99,0.99,0.99,158.12
447.63,6.02,240.44,0.99,0.99,0.99,447.63
265.88,4.57,255.37,0.99,0.99,0.99,265.88
277.49,4.8,243.39,0.99,0.99,0.99,277.49
388.05,5.58,242.46,0.99,0.99,0.99,388.05
401.36,5.76,253.08,0.99,0.99,0.99,401.36
178.98,4.01,246.52,0.99,0.99,0.99,178.98
169.01,3.97,257.82,0.99,0.99,0.99,169.01
168.79,3.84,255.99,0.99,0.99,0.99,168.79
151.31,3.78,260.8,0.99,0.99,0.99,151.31
239.36,4.6,264.61,0.99,0.99,0.99,239.36
149.54,3.71,262.55,0.99,0.99,0.99,149.54
120.87,3.31,261.55,0.99,0.99,0.99,120.87
87.99,2.94,261.95,0.99,0.99,0.99,87.99
67.64,2.5,255.99,0.99,0.99,0.99,67.64
176.28,3.94,266.54,0.99,0.99,0.99,176.28
300.83,5.15,268.66,0.99,0.99,0.99,300.83
395.01,5.64,272.48,0.99,0.99,0.99,395.01
398.53,5.71,276.23,0.99,0.99,0.99,398.53
394.74,5.73,270.25,0.99,0.99,0.99,394.74
465.79,6.11,276.13,1,1,1,465.79
719.41,7.31,276.33,1,1,1,719.41
757.74,7.43,276.33,1,1,1,757.74
677.01,7.11,281.23,1,1,1,677.01
628.85,6.89,284.04,1,1,1,628.85
650.37,6.97,284.05,1,1,1,650.37
650.71,6.93,284.05,1,1,1,650.71
593.85,6.69,284.05,1,1,1,593.85
353.92,5.16,284.05,0.99,0.99,0.99,353.92
165.15,3.55,286.13,0.99,0.99,0.99,165.15
124.19,3.07,292.69,0.99,0.99,0.99,124.19
126.94,3.18,292.69,0.99,0.99,0.99,126.94
95.21,2.61,292.69,0.99,0.99,0.99,95.21
98.03,2.93,292.69,0.99,0.99,0.99,98.03
77.54,2.58,284.68,0.99,0.99,0.99,77.54
105.52,2.71,284.05,0.99,0.99,0.99,105.52
103.98,2.84,284.05,0.99,0.99,0.99,103.98
99.86,3.15,284.05,0.99,0.99,0.99,99.86
18.68,1.65,284.05,1,1,1,18.68
1.95,1.25,284.05,1.02,1.02,1.02,1.95
-0.33,1.28,284.05,1.14,1.14,1.14,-0.33
-0.3,1.35,284.05,1.9,1.9,1.9,-0.3
-0.3,1.31,284.05,1.9,1.9,1.9,-0.3
-0.3,1.14,284.05,1.9,1.9,1.9,-0.3
-0.3,1.33,284.05,1.9,1.9,1.9,-0.3
-0.3,1.58,284.05,1.9,1.9,1.9,-0.3
-0.3,1.47,284.05,1.9,1.9,1.9,-0.3
-0.3,1.3,284.05,1.9,1.9,1.9,-0.3
-0.3,1.22,284.05,1.9,1.9,1.9,-0.3
-0.3,4.48,310.46,1.9,1.9,1.9,-0.3
84.49,3.3,408.31,1.11,1.11,1.11,84.49
113.29,2.86,424.52,0.99,0.99,0.99,113.29
60.87,1.93,424.9,0.99,0.99,0.99,60.87
76.99,2.2,428.08,0.99,0.99,0.99,76.99
78.96,2.85,412.92,0.99,0.99,0.99,78.96
35.02,1.95,403.52,0.99,0.99,0.99,35.02
12.92,1.61,392.34,1.29,1.29,1.29,12.92
-0.3,1.11,390.94,1.9,1.9,1.9,-0.3
-0.3,2.36,390.94,1.9,1.9,1.9,-0.3
-0.3,5.41,304.43,1.9,1.9,1.9,-0.3
-0.3,4.11,112.5,1.89,1.89,1.89,-0.3
66.5,2.78,26.02,1.01,1.01,1.01,66.5
14.75,1.51,49.08,1.01,1.01,1.01,14.75
-0.31,1.97,53.04,1.46,1.46,1.46,-0.31
-0.3,1.61,53.04,1.9,1.9,1.9,-0.3
-0.3,1.86,53.04,1.9,1.9,1.9,-0.3
-0.3,1.51,53.04,1.9,1.9,1.9,-0.3
-0.3,1.06,53.04,1.9,1.9,1.9,-0.3
-0.3,1.13,53.04,1.9,1.9,1.9,-0.3
-0.3,1.67,53.04,1.9,1.9,1.9,-0.3
-0.3,1.6,53.04,1.9,1.9,1.9,-0.3
-0.3,1.87,53.04,1.9,1.9,1.9,-0.3
-0.3,1.58,53.04,1.9,1.9,1.9,-0.3
-0.3,1.82,53.04,1.9,1.9,1.9,-0.3
-0.3,1.71,53.04,1.9,1.9,1.9,-0.3
-0.3,1.63,53.04,1.9,1.9,1.9,-0.3
-0.3,1.58,53.04,1.9,1.9,1.9,-0.3
-0.3,1.41,53.04,1.9,1.9,1.9,-0.3
-0.3,1.19,53.04,1.9,1.9,1.9,-0.3
-0.3,1.41,53.04,1.9,1.9,1.9,-0.3
-0.3,2.37,53.04,1.9,1.9,1.9,-0.3
-0.3,1.7,53.04,1.9,1.9,1.9,-0.3
-0.3,2.01,53.04,1.9,1.9,1.9,-0.3
-0.3,2.23,53.04,1.9,1.9,1.9,-0.3
-0.3,1.85,53.04,1.9,1.9,1.9,-0.3
-0.3,1.71,53.04,1.9,1.9,1.9,-0.3
-0.3,1.24,53.04,1.9,1.9,1.9,-0.3
-0.3,0.9,53.04,1.9,1.9,1.9,-0.3
-0.3,1.26,53.04,1.9,1.9,1.9,-0.3
-0.3,0.94,53.04,1.9,1.9,1.9,-0.3
-0.3,0.69,53.04,1.9,1.9,1.9,-0.3
-0.3,0.93,53.04,1.9,1.9,1.9,-0.3
-0.3,1.02,53.04,1.9,1.9,1.9,-0.3
-0.3,1.09,53.04,1.9,1.9,1.9,-0.3
-0.3,0.87,53.04,1.9,1.9,1.9,-0.3
-0.3,1.91,53.04,1.9,1.9,1.9,-0.3
-0.3,3.07,38.53,1.9,1.9,1.9,-0.3
-0.3,1.85,-21.26,1.9,1.9,1.9,-0.3
-0.3,2.67,-58.32,1.88,1.88,1.88,-0.3
-0.3,2.58,-87.79,1.9,1.9,1.9,-0.3
-0.3,2.09,-87.79,1.9,1.9,1.9,-0.3
-0.31,2.68,-65.46,1.56,1.56,1.56,-0.31
-0.3,2.8,-55.82,1.9,1.9,1.9,-0.3
-0.3,2.01,-86.28,1.89,1.89,1.89,-0.3
-0.3,2.55,-96.03,1.9,1.9,1.9,-0.3
-0.3,2.5,-65.11,1.9,1.9,1.9,-0.3
-0.3,3.65,-92.2,1.89,1.89,1.89,-0.3
-0.31,2.02,-155.69,1.51,1.51,1.51,-0.31
-0.3,1.63,-159.1,1.9,1.9,1.9,-0.3
17.32,3.41,-134.4,1.56,1.56,1.56,17.32
138.53,3.24,-115.76,0.99,0.99,0.99,138.53
222.65,4.04,-130.83,0.99,0.99,0.99,222.65
62.36,2.6,-124.53,1,1,1,62.36
228.44,4.17,-147.8,0.99,0.99,0.99,228.44
126.89,3.49,-115.62,0.99,0.99,0.99,126.89
90.89,2.67,-143.2,1.15,1.15,1.15,90.89
-0.3,2.84,-104.38,1.72,1.72,1.72,-0.3
15.71,4.53,-126.14,1.68,1.68,1.68,15.71
292,5.34,-118.09,0.99,0.99,0.99,292
187.37,4.15,-120.09,1.17,1.17,1.17,187.37
335.47,5.42,-96.58,1.03,1.03,1.03,335.47
311.32,5.26,-87.88,0.99,0.99,0.99,311.32
928.45,8.39,-116.02,1,1,1,928.45
294.49,4.79,-128.89,0.99,0.99,0.99,294.49
101.81,3.02,-130.59,0.99,0.99,0.99,101.81
521.97,5.94,-98.75,1,1,1,521.97
531.95,6.36,-100.85,1,1,1,531.95
187.34,3.72,-127.27,0.99,0.99,0.99,187.34
183.79,3.64,-87.79,0.99,0.99,0.99,183.79
614.07,6.61,-88.59,1,1,1,614.07
396.52,5.32,-106.91,1,1,1,396.52
349.04,5.28,-107.37,1,1,1,349.04
344.25,5.25,-104.47,0.99,0.99,0.99,344.25
139.46,3.46,-130.01,0.99,0.99,0.99,139.46
41.32,6.71,-98.31,1.75,1.75,1.75,41.32
169.44,3.6,-80.7,1,1,1,169.44
169.71,3.61,-79.26,0.99,0.99,0.99,169.71
269.33,4.76,-98.26,0.99,0.99,0.99,269.33
299.78,4.75,-120.88,1,1,1,299.78
265.68,4.57,-92.44,0.99,0.99,0.99,265.68
143.2,3.62,-87.15,0.99,0.99,0.99,143.2
152.27,3.43,-77.4,0.99,0.99,0.99,152.27
241.68,4.59,-44.37,0.99,0.99,0.99,241.68
136.13,3.62,-65.99,0.99,0.99,0.99,136.13
243.28,4.95,-81.71,0.99,0.99,0.99,243.28
217.01,4.03,-108.4,0.99,0.99,0.99,217.01
278.53,4.8,-91.15,0.99,0.99,0.99,278.53
99.08,2.9,-105.1,0.99,0.99,0.99,99.08
428.79,5.79,-64.23,1,1,1,428.79
299.58,5.05,-52.27,0.99,0.99,0.99,299.58
764.04,7.63,-45.62,1,1,1,764.04
1044,8.9,-42.61,1,1,1,1044
968.55,8.67,-37.49,1,1,1,968.55
734.8,7.6,-33.86,1,1,1,734.8
711.78,7.49,-32.74,1,1,1,711.78
632.28,6.98,-37.49,1,1,1,632.28
489.37,6.18,-37.49,1,1,1,489.37
510.25,6.27,-35.88,1,1,1,510.25
504.71,6.42,-32.27,1,1,1,504.71
374.19,5.45,-37.45,0.99,0.99,0.99,374.19
277.82,4.65,-30.26,0.99,0.99,0.99,277.82
277.15,4.63,-29.83,0.99,0.99,0.99,277.15
209.35,4.12,-29.9,0.99,0.99,0.99,209.35
211.23,4.18,-26.32,0.99,0.99,0.99,211.23
188.27,3.85,-22.11,0.99,0.99,0.99,188.27
209.8,4.24,-21.29,0.99,0.99,0.99,209.8
146.23,3.45,-23.84,0.99,0.99,0.99,146.23
143.54,3.37,-23.2,0.99,0.99,0.99,143.54
163.86,3.61,-29.06,0.99,0.99,0.99,163.86
337.78,5.2,-20.55,0.99,0.99,0.99,337.78
529.31,6.75,-9.02,1,1,1,529.31
426.89,6.28,0.59,1,1,1,426.89
356.55,5.88,-5.97,0.99,0.99,0.99,356.55
285.92,4.96,-13.21,0.99,0.99,0.99,285.92
258.63,4.91,-13.52,0.99,0.99,0.99,258.63
280.83,5.25,-10.55,0.99,0.99,0.99,280.83
269.48,4.97,-6.07,0.99,0.99,0.99,269.48
235.19,4.79,1.12,0.99,0.99,0.99,235.19
213.19,4.59,1.53,0.99,0.99,0.99,213.19
135.61,3.74,1.53,0.99,0.99,0.99,135.61
25.26,2.04,1.53,0.99,0.99,0.99,25.26
-1.11,1.34,1.53,1.34,1.34,1.34,-1.11
-0.3,1.42,1.53,1.9,1.9,1.9,-0.3
-0.3,1.37,1.53,1.9,1.9,1.9,-0.3
-0.3,2.63,1.53,1.9,1.9,1.9,-0.3
-0.3,3.45,42.42,1.76,1.76,1.76,-0.3
53.13,2.45,72.33,1,1,1,53.13
12.61,1.67,72.53,1,1,1,12.61
8.39,1.53,76.21,1.01,1.01,1.01,8.39
81.1,2.83,64.81,0.99,0.99,0.99,81.1
260.9,4.84,33.87,0.99,0.99,0.99,260.9
280.16,5.15,40.26,0.99,0.99,0.99,280.16
223.34,4.75,39.65,0.99,0.99,0.99,223.34
214.77,4.7,29.93,0.99,0.99,0.99,214.77
175.9,4.23,20.36,0.99,0.99,0.99,175.9
220.2,4.65,14.54,0.99,0.99,0.99,220.2
220.88,4.66,7.98,0.99,0.99,0.99,220.88
461.27,6.3,-1.52,1,1,1,461.27
633.8,7.3,10.04,1,1,1,633.8
681.55,7.63,9.8,1,1,1,681.55
522.87,6.82,-14.32,1,1,1,522.87
649.5,7.38,-9.37,1,1,1,649.5
726.59,7.77,-18.5,1,1,1,726.59
914.39,8.42,-24.44,1,1,1,914.39
480.03,6.14,-24.86,1,1,1,480.03
329.03,5.39,-0.36,0.99,0.99,0.99,329.03
280.84,4.99,0.77,0.99,0.99,0.99,280.84
503.03,6.65,5.16,1,1,1,503.03
371.38,5.84,5.72,1,1,1,371.38
181.65,4.3,-2.12,0.99,0.99,0.99,181.65
201.18,4.73,3.45,0.99,0.99,0.99,201.18
79.17,2.71,0.59,0.99,0.99,0.99,79.17
30.42,2.44,51.59,0.99,0.99,0.99,30.42
67.27,1.96,64.12,0.99,0.99,0.99,67.27
145.28,3.88,60.58,0.99,0.99,0.99,145.28
165.53,3.88,55.49,0.99,0.99,0.99,165.53
245.39,5.12,55.49,0.99,0.99,0.99,245.39
421.83,6.42,62.78,1,1,1,421.83
375.42,5.81,61.75,0.99,0.99,0.99,375.42
258.41,5.01,51.74,0.99,0.99,0.99,258.41
126.36,3.35,36.21,0.99,0.99,0.99,126.36
131.6,3.35,21.93,0.99,0.99,0.99,131.6
160.06,3.87,15.57,0.99,0.99,0.99,160.06
160.73,3.73,13.98,0.99,0.99,0.99,160.73
150.96,3.77,12.36,0.99,0.99,0.99,150.96
112.54,3.22,-1.53,0.99,0.99,0.99,112.54
129.69,3.32,-0.54,0.99,0.99,0.99,129.69
189.5,4.09,7.41,0.99,0.99,0.99,189.5
218.95,4.34,13.86,0.99,0.99,0.99,218.95
237.26,4.4,21.43,0.99,0.99,0.99,237.26
238.69,4.6,35.36,0.99,0.99,0.99,238.69
251.04,4.56,33.56,0.99,0.99,0.99,251.04
230.86,4.34,37.65,0.99,0.99,0.99,230.86
205.76,4.01,33.15,0.99,0.99,0.99,205.76
270.14,4.8,38.08,0.99,0.99,0.99,270.14
301.57,4.98,31.47,0.99,0.99,0.99,301.57
338.15,5.17,36.59,0.99,0.99,0.99,338.15
368.71,5.46,37.84,0.99,0.99,0.99,368.71
341.28,5.25,43.53,0.99,0.99,0.99,341.28
241.84,4.5,42.18,0.99,0.99,0.99,241.84
253.82,4.4,40.79,0.99,0.99,0.99,253.82
233.45,4.13,42.46,0.99,0.99,0.99,233.45
258.81,4.42,52.53,0.99,0.99,0.99,258.81
157.84,3.79,54.35,0.99,0.99,0.99,157.84
109.41,3.47,63.51,0.99,0.99,0.99,109.41
47.21,2.19,55.75,0.99,0.99,0.99,47.21
83.15,2.61,62.13,0.99,0.99,0.99,83.15
51.41,2.34,54.24,1,1,1,51.41
59.13,2.27,51.24,1,1,1,59.13
122.44,3.24,57.26,0.99,0.99,0.99,122.44
63.76,2.52,52.09,0.99,0.99,0.99,63.76
17.82,2.16,36.65,1,1,1,17.82
3.58,1.2,66.19,1.61,1.61,1.61,3.58
-0.3,2.3,64.12,1.9,1.9,1.9,-0.3
-0.3,1.04,64.12,1.9,1.9,1.9,-0.3
-0.3,1.19,64.12,1.9,1.9,1.9,-0.3
-0.3,2.67,64.12,1.9,1.9,1.9,-0.3
-0.3,1.51,64.12,1.9,1.9,1.9,-0.3
-0.3,1.73,64.12,1.9,1.9,1.9,-0.3
-0.3,1.85,64.12,1.9,1.9,1.9,-0.3
-0.3,2.63,100.67,1.88,1.88,1.88,-0.3
-0.3,1.6,125.1,1.9,1.9,1.9,-0.3
-0.3,3.55,152.85,1.9,1.9,1.9,-0.3
-0.3,2.15,238.19,1.86,1.86,1.86,-0.3
-0.3,2.68,233.84,1.9,1.9,1.9,-0.3
-0.3,1.14,233.84,1.9,1.9,1.9,-0.3
-0.3,0.72,233.84,1.9,1.9,1.9,-0.3
-0.3,0.69,233.84,1.9,1.9,1.9,-0.3
-0.3,0.84,233.84,1.9,1.9,1.9,-0.3
-0.3,0.5,233.84,1.9,1.9,1.9,-0.3
-0.3,0.8,233.84,1.9,1.9,1.9,-0.3
-0.3,0.97,233.84,1.9,1.9,1.9,-0.3
-0.3,1.83,233.84,1.9,1.9,1.9,-0.3
-0.3,1.67,233.84,1.9,1.9,1.9,-0.3
-0.3,1.95,233.84,1.9,1.9,1.9,-0.3
-0.3,1.13,233.84,1.9,1.9,1.9,-0.3
-0.3,2.56,233.84,1.9,1.9,1.9,-0.3
-0.3,1.34,233.84,1.9,1.9,1.9,-0.3
-0.3,2.7,233.84,1.9,1.9,1.9,-0.3
-0.3,2.67,233.84,1.9,1.9,1.9,-0.3
-0.3,1.41,233.84,1.9,1.9,1.9,-0.3
-0.3,0.99,233.84,1.9,1.9,1.9,-0.3
-0.3,3.64,240.45,1.88,1.88,1.88,-0.3
77.3,2.92,277.06,1,1,1,77.3
32.26,2.14,253.82,1,1,1,32.26
-0.32,1.23,260.32,1.44,1.44,1.44,-0.32
-0.3,1.11,270.74,1.9,1.9,1.9,-0.3
-0.3,1.5,270.74,1.9,1.9,1.9,-0.3
-0.3,1.12,270.74,1.9,1.9,1.9,-0.3
-0.3,1.42,270.74,1.9,1.9,1.9,-0.3
-0.3,0.86,270.74,1.9,1.9,1.9,-0.3
-0.3,2.36,270.74,1.9,1.9,1.9,-0.3
-0.3,1.73,270.74,1.9,1.9,1.9,-0.3
-0.3,3.94,245.24,1.9,1.9,1.9,-0.3
53.03,3.94,98.5,1.53,1.53,1.53,53.03
201.27,4.46,87.79,0.99,0.99,0.99,201.27
131.46,3.81,87.79,0.99,0.99,0.99,131.46
41.98,1.89,87.82,0.99,0.99,0.99,41.98
108.71,3.28,87.89,0.99,0.99,0.99,108.71
96.46,3.14,87.89,0.99,0.99,0.99,96.46
50.26,2.34,87.89,1,1,1,50.26
-0.32,3.9,76.16,1.49,1.49,1.49,-0.32
909.63,10.19,4.02,1.23,1.23,1.23,909.63
1358.91,10.55,11.49,1,1,1,1358.91
1136.43,9.22,11.74,1,1,1,1136.43
1319.47,10.39,11.76,1,1,1,1319.47
1334.89,10.47,11.76,1,1,1,1334.89
1358.69,10.59,11.76,1,1,1,1358.69
1287.33,10.29,11.76,1,1,1,1287.33
1058.89,9.12,6.4,1,1,1,1058.89
1297.11,10.17,3.17,1,1,1,1297.11
1358.46,10.37,4.03,1,1,1,1358.46
1345.51,10.28,4.03,1,1,1,1345.51
1361.38,10.36,4.03,1,1,1,1361.38
1391.13,10.57,4.03,1,1,1,1391.13
1412.49,10.83,4.03,1,1,1,1412.49
1429.65,11,4.03,1,1,1,1429.65
1540.09,11.93,9.34,1.05,1.05,1.05,1540.09
1537.55,12.03,7.38,1.05,1.05,1.05,1537.55
1525.39,11.73,3.97,1.04,1.04,1.04,1525.39
