Patv,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv
886.46,8.05,-2.18,24.43,34.84,424.58,1,1,1,-0.18
841.28,7.82,-1.65,24.32,34.98,424.58,1,1,1,-0.24
884.45,7.97,-2.1,24.21,34.99,424.58,1,1,1,-0.26
950.3,8.21,-0.14,24.13,34.99,424.58,1,1,1,-0.21
966.69,8.13,-0.31,23.98,34.99,424.58,1,1,1,-0.23
1029.23,8.42,-0.48,23.8,34.96,424.58,1,1,1,-0.26
1039.35,8.47,-1.22,23.53,34.73,424.53,1,1,1,-0.17
1101.04,8.7,-4.66,23.27,34.59,424.53,1,1,1,-0.23
1246.06,9.09,-4.78,23.07,34.53,424.53,1,1,1,-0.19
1195.39,8.97,-2.59,22.89,34.38,420.26,1,1,1,-0.25
1091.35,8.54,0.14,22.73,34.44,416.92,1,1,1,-0.24
881.49,7.77,-2.82,22.43,34.33,413.66,1,1,1,-0.21
765.08,7.39,-4.38,22.23,34.32,408.35,1,1,1,-0.22
775.23,7.27,-0.89,22.09,34.33,401.61,1,1,1,-0.22
947.4,8.06,0.67,21.97,34.19,401.6,1,1,1,-0.19
1083.09,8.75,-0.96,21.88,34,399.36,1,1,1,-0.24
1158.49,8.95,0.27,21.96,33.84,401.6,1,1,1,-0.22
1129.42,8.8,0.39,21.93,33.72,401.62,1,1,1,-0.24
1101.9,8.75,-2.87,21.9,33.71,401.66,1,1,1,-0.22
1053.22,8.52,-1.82,21.84,33.74,396.5,1,1,1,-0.22
1050.92,8.33,-3.63,21.74,33.73,394.01,1,1,1,-0.26
1190.3,9.15,3.77,21.76,33.78,393.96,1,1,1,-0.22
1210.65,9.16,2.72,21.69,33.68,393.96,1,1,1,-0.24
1263.4,9.27,1.01,21.63,33.59,393.96,1,1,1,-0.24
1232.08,9.2,0.84,21.58,33.51,393.96,1,1,1,-0.22
1113.35,8.58,-1.17,21.44,33.42,393.96,1,1,1,-0.24
1111.33,8.58,-3.47,21.3,33.49,393.96,1,1,1,-0.22
1157.12,8.93,-0.59,21.3,33.57,393.96,1,1,1,-0.25
1212.48,9.13,3.79,21.36,33.59,393.96,1,1,1,-0.26
1136.65,8.92,-0.5,21.35,33.5,399.18,1,1,1,-0.21
942.84,8.17,-5.29,21.18,33.48,401.64,1,1,1,-0.21
960.28,8.14,-2.14,21.1,33.59,394.74,1,1,1,-0.22
1038.8,8.47,3.2,21.1,33.59,394.02,1,1,1,-0.24
986.92,8.26,3.52,21.1,33.43,394.02,1,1,1,-0.24
860.95,7.99,-1.84,21.01,33.3,399.95,1,1,1,-0.21
836.33,7.78,-3.59,20.83,33.22,401.68,1,1,1,-0.27
855.33,7.95,-1.77,20.69,33.11,399.29,1,1,1,-0.21
950.92,8.25,2.62,20.6,32.92,399.21,1,1,1,-0.21
930.31,8.18,0.32,20.53,32.77,401.66,1,1,1,-0.23
880.01,7.96,0.06,20.46,32.67,401.68,1,1,1,-0.25
828.22,7.72,0.95,20.32,32.58,401.68,1,1,1,-0.23
792.17,7.59,-0.61,20.25,32.51,408,1,1,1,-0.24
614.76,7,-2.08,20.17,32.43,405.81,1,1,1,-0.28
578.53,6.78,-0.85,20.05,32.35,397.1,1,1,1,-0.26
666.55,7.13,1.38,19.92,32.11,399.46,1,1,1,-0.25
674.4,7.13,1.55,19.9,31.97,387.49,1,1,1,-0.26
678.93,7.15,1.53,19.9,31.82,393.77,1,1,1,-0.28
748.59,7.41,1.97,19.95,31.69,393.77,1,1,1,-0.23
634.36,7,0.33,19.84,31.59,399.13,1,1,1,-0.26
534.31,6.53,0.23,19.75,31.56,401.41,1,1,1,-0.24
437.33,5.89,3.45,19.58,31.12,408.81,1,1,1,-0.25
255.31,4.87,-2.85,19.5,30.33,413.49,0.99,0.99,0.99,-0.25
218.17,4.46,-4.95,19.46,30.01,399.47,0.99,0.99,0.99,-0.22
419.05,5.89,1.91,19.4,29.93,400.71,1,1,1,-0.26
431.54,5.96,-0.25,19.4,29.96,397.02,1,1,1,-0.26
515.12,6.34,0.83,19.4,29.93,388.41,1,1,1,-0.23
501.99,6.22,-1.56,19.42,30,378.67,1,1,1,-0.25
355.8,5.39,-0.99,19.57,29.84,372.57,0.99,0.99,0.99,-0.27
327.71,5.25,0.76,19.64,29.62,373.74,0.99,0.99,0.99,-0.25
356.57,5.41,-2.41,19.77,29.49,366.34,0.99,0.99,0.99,-0.25
582.27,6.8,1.93,19.91,29.78,386.4,1,1,1,-0.24
194.16,4.11,1.66,20.06,29.67,384.98,0.99,0.99,0.99,-0.25
260.16,4.86,3.86,20.22,29.42,391.11,0.99,0.99,0.99,-0.26
466.75,6.47,-4.39,19.96,29.61,390.48,1,1,1,-0.27
468.02,6.41,-4.93,19.63,29.57,376.82,1,1,1,-0.26
436.57,5.97,-1.48,19.77,29.43,368.83,0.99,0.99,0.99,-0.28
620.99,6.71,0.35,19.73,29.49,365.96,1,1,1,-0.25
512.4,6.22,-2.23,19.85,29.51,365.94,1,1,1,-0.3
512.79,6.05,-0.78,20.38,29.82,365.94,1,1,1,-0.23
668.73,6.88,2.36,20.83,30.15,368.83,1,1,1,-0.26
674.71,6.91,0.67,20.97,30.47,378.23,1,1,1,-0.24
624.45,6.76,-0.92,21.2,30.87,384.23,1,1,1,-0.26
604.46,6.6,-0.07,21.39,31.15,384.93,1,1,1,-0.25
380.97,5.41,2.3,21.43,31.19,386.41,0.99,0.99,0.99,-0.24
234.63,4.5,-1.82,21.59,30.81,401.35,0.99,0.99,0.99,-0.23
124.5,3.27,-2.48,21.72,30.86,384,0.99,0.99,0.99,-0.24
159.05,3.72,3.15,21.89,30.9,384.14,0.99,0.99,0.99,-0.23
218.33,4.31,-3.79,22.15,30.93,381.01,0.99,0.99,0.99,-0.27
211.89,4.11,-0.43,22.46,31.03,367.48,0.99,0.99,0.99,-0.23
85.11,2.66,2.06,22.87,31.2,368.38,0.99,0.99,0.99,-0.23
47.81,2.12,-2.11,23.18,31.67,384.79,0.99,0.99,0.99,-0.25
38.64,2.02,0.67,23.43,31.99,384.24,0.99,0.99,0.99,-0.24
55.07,2.37,-2.87,23.61,32.27,378.37,0.99,0.99,0.99,-0.24
116.07,2.94,-3.88,23.87,32.42,380.89,0.99,0.99,0.99,-0.25
120.59,3.03,2.38,24.13,32.39,399.41,0.99,0.99,0.99,-0.24
164.4,3.44,-2.12,24.2,32.49,402.43,0.99,0.99,0.99,-0.26
91.68,2.85,7.46,24.35,32.39,433.2,0.99,0.99,0.99,-0.23
118.16,3.07,1.38,24.55,32.7,435.9,0.99,0.99,0.99,-0.21
148.57,3.37,6.91,24.74,32.82,459.53,0.99,0.99,0.99,-0.26
399.23,5.3,-2.1,24.67,33,446.75,0.99,0.99,0.99,-0.26
270.46,4.44,3.29,24.77,32.82,462.84,0.99,0.99,0.99,-0.26
175.02,3.66,3.39,24.84,32.9,477.52,0.99,0.99,0.99,-0.23
13.44,1.47,-3.04,24.99,33.23,482.84,1.27,1.27,1.27,-0.24
-0.3,1.21,-1.04,25.55,35.12,476.35,1.9,1.9,1.9,-0.3
-0.3,4.28,65.79,26.41,36.76,442.35,1.9,1.9,1.9,-0.3
-0.3,3.99,-6.79,26.98,37.67,263.63,1.8,1.8,1.8,-0.3
140.09,4.71,5.89,27.41,37.75,240.52,1.18,1.18,1.18,0.14
151.92,3.6,-4.54,26.66,35.79,215.58,0.99,0.99,0.99,-0.21
221.37,3.74,-1.9,26.18,34.56,221.81,0.99,0.99,0.99,-0.24
199.94,3.99,0.14,25.96,34.29,224.83,0.99,0.99,0.99,-0.25
283.73,4.9,-3.34,25.7,33.98,206.05,1,1,1,-0.04
365.74,5.09,3.48,25.76,34.07,210.62,0.99,0.99,0.99,-0.27
348.63,4.99,0.06,25.88,34.28,231.44,0.99,0.99,0.99,-0.24
744.17,7.16,0.55,25.99,34.54,228.26,1,1,1,-0.27
666.73,6.85,-2.65,25.99,34.84,240.02,1,1,1,-0.28
423.27,5.24,0.46,26.05,34.98,224.57,0.99,0.99,0.99,-0.23
885.19,7.69,-0.91,26.2,35.31,230.75,1,1,1,-0.29
938.89,8.03,-0.06,26.29,35.57,226.74,1,1,1,-0.25
724.02,7.04,-1.36,26.29,35.64,225.47,1,1,1,-0.27
1077.57,8.9,0.76,26.44,35.75,232.81,1,1,1,-0.21
971.08,8.19,-0.55,26.41,35.95,230.11,1,1,1,-0.28
934.91,8.05,1.69,26.51,36.15,237.73,1,1,1,-0.23
720.84,7.34,-0.48,26.65,36.44,241.53,1,1,1,-0.25
693.07,6.91,0.39,26.79,36.73,236.42,1,1,1,-0.25
443.86,5.74,0.21,26.79,36.78,248.16,0.99,0.99,0.99,-0.27
897.52,7.86,-0.11,26.89,37.05,240.16,1,1,1,-0.26
693.35,6.98,-1.49,26.86,37.02,245.06,1,1,1,-0.26
725.82,6.94,0.75,26.9,37.12,241.78,1,1,1,-0.31
481.95,5.64,0.22,26.9,37.22,247.76,1,1,1,-0.19
934.66,8.05,-0.98,26.9,37.22,245.1,1,1,1,-0.31
623.89,6.62,1.3,26.9,37.38,249.44,1,1,1,-0.23
272.12,4.62,-4.45,26.91,37.2,253.88,0.99,0.99,0.99,-0.24
324.02,4.93,0.07,26.97,37.18,232.2,0.99,0.99,0.99,-0.24
380.73,5.33,0.21,26.97,36.97,230.88,0.99,0.99,0.99,-0.27
206.66,3.91,0.38,26.9,36.8,257.83,0.99,0.99,0.99,-0.24
349.96,5.32,0.46,26.92,36.71,245.32,0.99,0.99,0.99,-0.24
383.58,5.29,-1.19,26.9,36.65,233.73,0.99,0.99,0.99,-0.26
266.77,4.75,-3.7,26.85,36.27,213.51,0.99,0.99,0.99,-0.25
386.62,5.57,-1.7,26.79,36.19,192.55,0.99,0.99,0.99,-0.25
200.7,4.05,2.22,26.83,35.95,181.67,0.99,0.99,0.99,-0.23
207.14,4.18,2.17,26.84,35.67,217.84,0.99,0.99,0.99,-0.26
205.56,4.35,-4.04,26.62,35.41,202.99,0.99,0.99,0.99,-0.25
212.91,4.39,-0.36,26.42,35.19,193.17,0.99,0.99,0.99,-0.21
214.15,4.39,-3.39,26.18,34.96,184.21,0.99,0.99,0.99,-0.23
191.17,4.14,-1.85,25.96,34.63,182.83,0.99,0.99,0.99,-0.25
196.96,4.23,3.47,25.83,34.36,185,0.99,0.99,0.99,-0.23
147.86,3.61,-0.23,25.6,34.13,191.47,0.99,0.99,0.99,-0.23
138.47,3.46,5.01,25.45,33.98,191.47,0.99,0.99,0.99,-0.25
225.38,4.48,0.39,25.4,33.9,191.47,0.99,0.99,0.99,-0.23
203.9,4.31,-3.62,25.4,33.72,187.47,0.99,0.99,0.99,-0.25
132.67,3.49,-0.21,25.4,33.7,182.85,0.99,0.99,0.99,-0.22
92.08,2.97,-4.53,25.4,33.7,182.85,0.99,0.99,0.99,-0.26
48.78,2.2,-1,25.35,33.75,182.85,0.99,0.99,0.99,-0.22
23.26,1.78,-1.24,25.24,33.94,182.85,0.99,0.99,0.99,-0.27
4.47,1.56,-2.31,25.13,34.02,182.85,0.99,0.99,0.99,-0.26
-1.07,1.05,13.53,25.12,34.44,182.85,1.63,1.63,1.63,-0.07
-0.3,1.42,53.76,25.35,36.03,182.85,1.9,1.9,1.9,0
-0.3,1.55,57.64,25.4,36.72,182.85,1.9,1.9,1.9,0
-0.3,1.99,63.24,25.4,36.83,182.85,1.9,1.9,1.9,0
-0.3,2.03,45.36,25.24,36.81,182.85,1.9,1.9,1.9,0
-0.3,2.01,49.25,25.17,36.79,182.85,1.9,1.9,1.9,0
-0.3,2.11,61.84,25.1,36.79,182.85,1.9,1.9,1.9,0
-0.3,2.3,83.51,25.02,36.73,182.85,1.9,1.9,1.9,0
-0.3,1.89,103.02,24.87,36.7,182.85,1.9,1.9,1.9,0
-0.3,1.87,114.63,24.67,36.72,182.85,1.9,1.9,1.9,0
-0.3,1.92,124.72,24.51,36.74,182.85,1.9,1.9,1.9,0
-0.3,8.14,103.67,24.4,36.51,246.09,1.9,1.9,1.9,0
935.67,9.57,3.09,24.26,35.58,372,1.2,1.2,1.2,-0.05
1480.95,11.19,5.7,23.37,33.33,373.97,1,1,1,-0.11
1486.44,11.15,2.98,23.02,32.54,381.02,1,1,1,-0.23
1426.13,10.63,2.26,22.86,32.49,386.66,1,1,1,-0.26
1151.31,9.24,1.07,22.51,32.6,394.15,1,1,1,-0.28
1379.96,9.99,-1.27,22.2,32.78,393.75,1,1,1,-0.2
1435.69,9.93,-3.49,22.11,32.79,396.28,1,1,1,-0.26
1404.75,9.85,-3.54,21.83,32.84,396.29,1,1,1,-0.2
1452.36,10.29,-0.79,21.77,32.9,396.29,1,1,1,-0.23
1457.18,10.37,1.93,21.8,32.96,396.29,1,1,1,-0.25
1435.82,10.2,3.21,21.76,33.09,396.29,1,1,1,-0.25
1429.26,10.38,2.85,21.64,33.17,398.79,1,1,1,-0.21
1314.83,9.83,1.36,21.5,33.32,403.85,1,1,1,-0.26
1157.84,9.15,-0.28,21.27,33.44,403.85,1,1,1,-0.31
1078.79,8.95,-1.28,21.2,33.57,403.85,1,1,1,-0.25
984.52,8.66,-0.92,21.2,33.59,403.85,1,1,1,-0.17
831.26,7.96,2.01,21.2,33.63,403.85,1,1,1,-0.26
790.94,7.7,2.95,21.19,33.67,403.85,1,1,1,-0.19
568.64,6.69,2.55,21.1,33.68,403.85,1,1,1,-0.24
380.94,5.72,2.58,20.96,33.01,403.85,0.99,0.99,0.99,-0.25
315.18,5.21,0.12,20.8,32.36,403.85,0.99,0.99,0.99,-0.24
282.05,5.02,2.17,20.55,31.81,403.85,0.99,0.99,0.99,-0.24
290.27,5.03,2.98,20.35,31.26,403.85,0.99,0.99,0.99,-0.25
295.76,5.23,3.16,20.19,30.72,403.85,0.99,0.99,0.99,-0.26
269.08,4.82,-0.33,20,30.35,409.17,0.99,0.99,0.99,-0.24
269.16,4.59,-3.91,19.51,29.96,411.43,0.99,0.99,0.99,-0.25
290.54,4.6,0.38,19.07,29.44,414.07,0.99,0.99,0.99,-0.28
411.89,5.75,-5.03,18.86,29.29,418.69,0.99,0.99,0.99,-0.27
542.08,6.47,4.64,18.82,29.51,417.81,1,1,1,-0.26
603.07,6.88,1.54,18.91,29.62,420.1,1,1,1,-0.25
674.74,7.12,3.45,19.07,29.73,420.1,1,1,1,-0.28
731.96,7.51,-0.46,19.1,29.78,420.1,1,1,1,-0.22
766.88,7.71,3.43,19.16,29.96,420.1,1,1,1,-0.31
696.09,7.38,2.96,19.07,30,420.1,1,1,1,-0.26
726.11,7.5,2.12,19.06,30,420.1,1,1,1,-0.24
676.55,7.25,1.18,19.1,30.17,420.1,1,1,1,-0.26
733.21,7.64,-0.32,18.93,30.15,420.1,1,1,1,-0.24
611.2,7.03,-2.87,18.73,30,420.1,1,1,1,-0.27
593.34,6.96,-5.26,18.42,29.93,420.1,1,1,1,-0.26
622.96,7.18,-4.36,18.21,29.7,420.1,1,1,1,-0.27
728.12,7.71,-5.23,18.06,29.45,420.1,1,1,1,-0.23
763.48,7.64,-2.3,18.02,29.29,418.17,1,1,1,-0.25
768.73,7.86,-3.72,18.06,29.39,420.1,1,1,1,-0.24
814,8.14,-5.06,17.97,29.27,418.52,1,1,1,-0.26
790.16,7.67,0.06,18.18,29.27,412.51,1,1,1,-0.25
683.45,7.25,-0.95,18.56,29.71,412.51,1,1,1,-0.23
600.82,6.87,0.77,18.66,29.91,412.51,1,1,1,-0.25
544,6.32,5.5,18.75,29.98,412.51,1,1,1,-0.27
541.82,6.25,4.3,18.87,29.97,412.51,1,1,1,-0.28
545.74,6.56,-0.65,18.8,29.9,416.3,1,1,1,-0.26
631.51,6.88,-2.06,18.79,29.87,414.26,1,1,1,-0.27
540.49,6.61,-2.04,18.86,29.9,408.6,1,1,1,-0.25
554.85,6.48,1.35,18.88,29.87,413.28,1,1,1,-0.26
434.33,5.9,-1.49,19.01,29.77,409.64,1,1,1,-0.25
376.08,5.47,-3.65,18.91,29.31,400.6,0.99,0.99,0.99,-0.27
327.2,5.03,-1.43,19.04,29.06,400.6,0.99,0.99,0.99,-0.25
331.1,5.06,1.36,19.38,29.03,400.6,0.99,0.99,0.99,-0.26
311.88,4.9,2.04,19.75,29.04,402.8,0.99,0.99,0.99,-0.25
388.92,5.44,-0.15,20.13,29.29,408.17,0.99,0.99,0.99,-0.27
462.22,5.85,1.21,20.43,29.65,409.21,0.99,0.99,0.99,-0.27
540.09,6.29,1.52,20.7,30.07,411.04,1,1,1,-0.26
620,6.77,0.63,20.93,30.34,409.61,1,1,1,-0.23
513.26,6.23,0.17,21.27,30.64,416.14,1,1,1,-0.27
529.52,6.2,0.66,21.58,31.01,420.24,1,1,1,-0.22
485.71,6.06,-0.2,21.78,31.19,417.58,1,1,1,-0.25
623.75,6.67,-0.46,22.09,31.44,417.51,1,1,1,-0.25
670.84,6.89,1.16,22.36,31.69,421.74,1,1,1,-0.27
772.52,7.4,0.26,22.63,31.96,427.49,1,1,1,-0.27
686.6,6.71,-0.65,22.87,32.29,421.44,1,1,1,-0.23
686.25,6.78,0.9,23.16,32.6,422.48,1,1,1,-0.26
618.79,6.48,-0.87,23.4,32.97,419.73,1,1,1,-0.21
596.26,6.36,0.69,23.71,33.23,417.01,1,1,1,-0.24
481.2,5.87,0.79,23.96,33.53,436.47,0.99,0.99,0.99,-0.26
474.08,6.04,1.05,24.15,33.6,420.47,1,1,1,-0.26
548.98,6.22,0.96,24.4,33.74,433.69,1,1,1,-0.25
367.77,5.43,-0.93,24.59,33.77,432.55,0.99,0.99,0.99,-0.27
287.46,4.79,-1.96,24.78,33.8,417.65,0.99,0.99,0.99,-0.23
243.9,4.39,2.82,25.07,33.76,422.5,0.99,0.99,0.99,-0.23
408.98,5.68,-2,25.33,34.03,435.8,0.99,0.99,0.99,-0.27
245.94,4.25,-1.15,25.6,34.12,425.4,0.99,0.99,0.99,-0.24
221.36,4.02,4.85,25.83,34.2,412.24,0.99,0.99,0.99,-0.26
334.4,5.08,-0.04,26.02,34.34,434.56,0.99,0.99,0.99,-0.25
294.3,4.87,1.22,26.18,34.32,450.85,0.99,0.99,0.99,-0.21
183.86,4.04,-7.21,26.29,34.36,435.75,0.99,0.99,0.99,-0.27
137.66,3.02,5.01,26.55,34.51,429.59,0.99,0.99,0.99,-0.24
184.85,3.82,-2.09,26.8,34.8,434.56,0.99,0.99,0.99,-0.24
52.62,2.22,0.54,27.03,34.94,440.75,1,1,1,-0.23
83.53,2.93,6.49,27.26,35.34,438.04,1.01,1.01,1.01,-0.06
52.72,2.73,1.87,27.46,35.63,419.78,1.36,1.36,1.36,-0.22
-0.3,1.46,-12.91,28,37.42,413.35,1.9,1.9,1.9,-0.3
-0.3,4.18,44.63,28.64,38.87,385.61,1.9,1.9,1.9,-0.3
-0.3,3.09,12.04,29.13,39.48,212.98,1.9,1.9,1.9,-0.3
-0.3,2.36,-5.32,29.36,40.2,86.85,1.68,1.68,1.68,-0.3
-0.3,1.93,-38.62,29.5,40.4,95.11,1.9,1.9,1.9,-0.3
-0.3,2.42,-40.41,29.65,40.49,95.11,1.9,1.9,1.9,-0.3
-0.3,3.29,-17.23,29.9,40.63,73.95,1.76,1.76,1.76,-0.3
21.02,1.99,6.35,30.23,40.26,78.24,1,1,1,-0.04
12.83,1.94,-0.41,30.65,40.2,59.43,1.01,1.01,1.01,-0.04
30.69,2.15,15.34,30.1,38.74,65.26,1.28,1.28,1.28,0.05
-0.3,2.55,16.32,30.12,39.22,72.59,1.9,1.9,1.9,0
51.66,2.86,0.32,30.52,39.87,52.9,1.02,1.02,1.02,-0.05
82.18,2.68,0.42,30,37.89,50.55,0.99,0.99,0.99,-0.24
-1.96,1.44,10.81,29.79,37.76,52.8,1.8,1.8,1.8,-0.27
-0.3,2.23,-11.32,30.23,39.52,52.8,1.9,1.9,1.9,-0.3
-0.3,0.97,-30.04,30.31,40.24,52.8,1.9,1.9,1.9,-0.3
-0.3,2.61,-11.79,30.53,40.61,52.8,1.9,1.9,1.9,-0.3
-0.3,1.55,-10.18,30.59,40.7,52.8,1.9,1.9,1.9,-0.3
-0.3,2.31,-6.44,30.59,40.72,52.8,1.9,1.9,1.9,-0.3
-0.3,1.9,13.7,30.54,40.79,52.8,1.9,1.9,1.9,-0.3
-0.3,3.18,8.72,30.53,40.77,52.8,1.9,1.9,1.9,-0.3
130.79,3.58,2.3,30.45,39.93,68.25,1.03,1.03,1.03,-0.07
172.08,3.83,0.05,29.69,37.8,65.86,0.99,0.99,0.99,-0.25
120.56,3.22,1.23,29.08,36.38,75.89,0.99,0.99,0.99,-0.26
133.56,3.36,1.64,28.78,35.83,75.56,0.99,0.99,0.99,-0.25
122.74,3.19,-0.72,28.56,35.57,70.94,0.99,0.99,0.99,-0.25
140.44,3.55,3.06,28.35,35.39,77.01,0.99,0.99,0.99,-0.25
138.21,3.35,0.54,28.21,35.3,82.57,0.99,0.99,0.99,-0.24
127.85,3.06,1.82,28.04,35.24,93.07,0.99,0.99,0.99,-0.25
71.12,2.25,1.37,27.77,35.09,93.11,0.99,0.99,0.99,-0.24
122.94,3.35,-2.89,27.43,35.03,88.23,0.99,0.99,0.99,-0.24
31.24,1.59,5.77,27.12,34.89,91.95,0.99,0.99,0.99,-0.26
47.93,1.69,-1.99,26.82,34.99,95.93,0.99,0.99,0.99,-0.23
42.93,1.59,0.68,26.56,34.88,84.53,0.99,0.99,0.99,-0.24
-1.52,0.88,2.01,26.32,34.79,86.42,1.01,1.01,1.01,-0.31
-0.31,1.99,2.82,26.29,35.3,97.21,1.75,1.75,1.75,-0.07
-0.3,1.45,-7.72,26.72,37,97.21,1.9,1.9,1.9,0
-0.3,1.7,-7.04,26.79,37.57,97.21,1.9,1.9,1.9,0
-0.3,1.45,-5.04,26.79,37.7,97.21,1.9,1.9,1.9,0
-0.3,1.16,-5.79,26.75,37.75,97.21,1.9,1.9,1.9,0
-0.3,2.96,-16.76,26.6,37.7,97.21,1.9,1.9,1.9,0
-0.3,2.86,-12.47,26.59,37.7,86.98,1.87,1.87,1.87,0
-0.3,2.58,6.8,26.34,37.72,73.72,1.81,1.81,1.81,0
-0.3,2.82,-0.11,26.25,37.76,73.72,1.9,1.9,1.9,0
-0.3,2.75,-11.08,26.25,37.66,73.72,1.9,1.9,1.9,0
-0.3,2.59,-5.5,26.19,37.57,73.72,1.9,1.9,1.9,0
-0.3,2.72,-10.13,26.01,37.4,73.72,1.9,1.9,1.9,0
-0.3,2.98,-16.01,25.89,37.31,73.72,1.9,1.9,1.9,0
-0.3,2.98,-23.92,25.7,37.21,73.72,1.9,1.9,1.9,0
72.53,3.17,-2.06,25.62,36.71,54.4,1.24,1.24,1.24,0.02
125.52,3.34,1.1,25.94,35.61,59.87,0.99,0.99,0.99,-0.22
120.49,3.31,-2.14,25.15,34.7,58.15,0.99,0.99,0.99,-0.24
104.48,3,-0.72,24.44,33.36,54.3,0.99,0.99,0.99,-0.26
107.26,3,0.65,24.17,32.72,54.3,0.99,0.99,0.99,-0.25
83.13,2.68,8.29,24.05,32.35,54.3,0.99,0.99,0.99,-0.25
,,,,,,,,,
115.72,3.16,2.91,23.9,31.97,47.15,0.99,0.99,0.99,-0.23
192.23,4.06,-0.81,23.87,31.95,45.95,0.99,0.99,0.99,-0.26
292.87,5.3,3.21,23.78,31.9,46.22,1.07,1.07,1.07,-0.24
160.42,5.39,-3.29,23.87,32.39,50.93,1.37,1.37,1.37,-0.09
285.79,4.98,0.85,23.6,31.93,55.69,0.99,0.99,0.99,-0.29
366.1,5.57,0.16,23.43,31.72,57.6,0.99,0.99,0.99,-0.29
254.03,4.75,-2.11,23.31,31.52,55.69,0.99,0.99,0.99,-0.27
199.09,4.36,-5.3,23.14,31.48,52.57,0.99,0.99,0.99,-0.27
152,3.72,-3.31,22.95,31.28,47.08,0.99,0.99,0.99,-0.27
83.95,2.75,-4.06,22.85,31.22,47.08,0.99,0.99,0.99,-0.25
76.48,2.79,-5.97,22.75,31.2,43.58,0.99,0.99,0.99,-0.24
101.61,3.14,2.64,22.61,31.01,34.51,0.99,0.99,0.99,-0.24
84.39,2.86,3.82,22.5,30.82,34.51,0.99,0.99,0.99,-0.25
100.35,3.12,-2.84,22.5,30.9,34.51,0.99,0.99,0.99,-0.24
140.75,3.65,-3.41,22.5,30.84,34.51,0.99,0.99,0.99,-0.27
154.95,3.83,-2.92,22.5,30.77,34.51,0.99,0.99,0.99,-0.25
184.48,4.11,-3.67,22.56,30.75,34.51,0.99,0.99,0.99,-0.25
215.92,4.32,-2.75,22.6,30.79,34.51,0.99,0.99,0.99,-0.26
227.53,4.54,-3.19,22.6,30.74,34.51,0.99,0.99,0.99,-0.24
260.78,4.89,0.9,22.6,30.69,34.51,0.99,0.99,0.99,-0.26
303.44,5.2,1.23,22.6,30.81,34.51,0.99,0.99,0.99,-0.29
304.87,5.19,2.08,22.6,30.9,34.51,0.99,0.99,0.99,-0.28
333.94,5.4,3.19,22.54,30.91,37.97,0.99,0.99,0.99,-0.26
342.51,5.46,2.28,22.5,30.92,42.06,0.99,0.99,0.99,-0.28
371.13,5.67,2.17,22.43,30.92,48,0.99,0.99,0.99,-0.26
424.62,6.02,0.22,22.38,31.13,49.62,0.99,0.99,0.99,-0.28
421.81,6.01,1.41,22.29,31.2,49.62,1,1,1,-0.27
397.72,5.81,0.61,22.23,31.19,49.62,0.99,0.99,0.99,-0.27
353.41,5.56,2.18,22.02,31.03,49.62,0.99,0.99,0.99,-0.28
286.25,5.1,0.11,21.82,30.74,49.62,0.99,0.99,0.99,-0.25
263.34,4.89,1.15,21.7,30.44,49.62,0.99,0.99,0.99,-0.25
257.53,4.9,4.58,21.5,30.21,49.63,0.99,0.99,0.99,-0.26
243.93,4.72,-0.07,21.31,30.15,58.12,0.99,0.99,0.99,-0.26
150.23,3.62,-0.37,21.1,29.9,58.23,0.99,0.99,0.99,-0.23
92.61,2.95,0.98,20.85,29.69,58.23,0.99,0.99,0.99,-0.25
55.58,2.35,-1.57,20.6,29.5,58.23,0.99,0.99,0.99,-0.24
47.05,2.07,-7.08,20.38,29.43,54.89,0.99,0.99,0.99,-0.24
13.69,1.6,5.05,20.26,29.4,45.65,0.99,0.99,0.99,-0.23
1.47,1.49,1.2,20.12,29.44,45.65,0.99,0.99,0.99,-0.25
4.64,1.46,-3.46,19.92,29.5,45.65,0.99,0.99,0.99,-0.24
17.41,1.72,-1.23,19.8,29.42,37.26,0.99,0.99,0.99,-0.21
31.42,1.8,4.99,19.8,29.32,41.81,0.99,0.99,0.99,-0.25
39.2,1.98,6.16,19.8,29.22,45.65,0.99,0.99,0.99,-0.24
37.37,2.03,3.89,19.8,29.13,45.65,0.99,0.99,0.99,-0.22
3.68,1.55,-0.77,19.72,29.09,45.65,1,1,1,-0.27
-0.33,1.24,-4.52,19.7,29.04,45.65,1.16,1.16,1.16,-0.32
-0.3,1.44,-16.38,19.95,30.13,45.65,1.9,1.9,1.9,-0.3
-0.3,1.42,-5.47,20.44,31.75,45.65,1.9,1.9,1.9,-0.3
-0.3,1.49,-13.65,20.59,32.36,45.65,1.9,1.9,1.9,-0.3
-0.3,1.34,-0.93,20.62,32.68,45.65,1.9,1.9,1.9,-0.3
-0.3,1.19,-10.53,20.7,32.84,45.65,1.9,1.9,1.9,-0.3
-0.3,1.11,-18.26,20.65,32.98,45.65,1.9,1.9,1.9,-0.3
-0.3,1.39,-32.65,20.6,33.07,45.65,1.9,1.9,1.9,-0.3
-0.3,1.43,-38.63,20.63,33.09,45.65,1.9,1.9,1.9,-0.3
-0.3,1.36,-47.11,20.83,33.18,45.65,1.9,1.9,1.9,-0.3
-0.3,1.29,-59.3,21.06,33.38,45.65,1.9,1.9,1.9,-0.3
